source,target,property,source_type,target_type
apache,apache/cordova-amazon-fireos,owner_of,org,repo
apache,apache/cordova-browser,owner_of,org,repo
apache,apache/karaf-eik,owner_of,org,repo
apache,apache/lucy-charmonizer,owner_of,org,repo
apache,apache/lucy-clownfish,owner_of,org,repo
apache,apache/river-container,owner_of,org,repo
apache,apache/jclouds,owner_of,org,repo
apache,apache/drat,owner_of,org,repo
apache,apache/helix,owner_of,org,repo
apache,apache/datafu,owner_of,org,repo
apache,apache/struts,owner_of,org,repo
apache,apache/couchdb-chttpd,owner_of,org,repo
apache,apache/couchdb-config,owner_of,org,repo
apache,apache/couchdb-couch-collate,owner_of,org,repo
apache,apache/couchdb-couch-dbupdates,owner_of,org,repo
apache,apache/couchdb-couch-httpd,owner_of,org,repo
apache,apache/couchdb-couch-index,owner_of,org,repo
apache,apache/couchdb-couch-mrview,owner_of,org,repo
apache,apache/couchdb-couch-plugins,owner_of,org,repo
apache,apache/couchdb-couch-replicator,owner_of,org,repo
apache,apache/couchdb-couch,owner_of,org,repo
apache,apache/couchdb-ddoc-cache,owner_of,org,repo
apache,apache/couchdb-documentation,owner_of,org,repo
apache,apache/couchdb-ets-lru,owner_of,org,repo
apache,apache/couchdb-fabric,owner_of,org,repo
apache,apache/couchdb-fauxton,owner_of,org,repo
apache,apache/couchdb-ibrowse,owner_of,org,repo
apache,apache/couchdb-jiffy,owner_of,org,repo
apache,apache/couchdb-mem3,owner_of,org,repo
apache,apache/couchdb-mochiweb,owner_of,org,repo
apache,apache/couchdb-oauth,owner_of,org,repo
apache,apache/couchdb-rebar,owner_of,org,repo
apache,apache/couchdb-rexi,owner_of,org,repo
apache,apache/couchdb-snappy,owner_of,org,repo
apache,apache/couchdb-twig,owner_of,org,repo
apache,apache/jackrabbit-filevault,owner_of,org,repo
apache,apache/jackrabbit-ocm,owner_of,org,repo
apache,apache/marmotta,owner_of,org,repo
apache,apache/airavata,owner_of,org,repo
apache,apache/wookie,owner_of,org,repo
apache,apache/qpid-dispatch,owner_of,org,repo
apache,apache/cloudstack-docs-admin,owner_of,org,repo
apache,apache/cloudstack-docs-install,owner_of,org,repo
apache,apache/cloudstack-docs-rn,owner_of,org,repo
apache,apache/couchdb-bear,owner_of,org,repo
apache,apache/couchdb-couch-log,owner_of,org,repo
apache,apache/couchdb-couch-stats,owner_of,org,repo
apache,apache/couchdb-examples,owner_of,org,repo
apache,apache/couchdb-folsom,owner_of,org,repo
apache,apache/couchdb-futon,owner_of,org,repo
apache,apache/couchdb-goldrush,owner_of,org,repo
apache,apache/couchdb-jquery-couch,owner_of,org,repo
apache,apache/couchdb-lager,owner_of,org,repo
apache,apache/couchdb-meck,owner_of,org,repo
apache,apache/couchdb-query-server-node,owner_of,org,repo
apache,apache/couchdb-query-server-spidermonkey,owner_of,org,repo
apache,apache/cxf,owner_of,org,repo
apache,apache/juddi-styles,owner_of,org,repo
apache,apache/juddi,owner_of,org,repo
apache,apache/spark,owner_of,org,repo
apache,apache/knox,owner_of,org,repo
apache,apache/curator,owner_of,org,repo
apache,apache/climate,owner_of,org,repo
apache,apache/cxf-build-utils,owner_of,org,repo
apache,apache/cxf-dosgi,owner_of,org,repo
apache,apache/cxf-fediz,owner_of,org,repo
apache,apache/cxf-xjc-utils,owner_of,org,repo
apache,apache/struts-examples,owner_of,org,repo
apache,apache/samza-hello-samza,owner_of,org,repo
apache,apache/cordova-plugin-statusbar,owner_of,org,repo
apache,apache/streams,owner_of,org,repo
apache,apache/rave,owner_of,org,repo
apache,apache/incubator-olingo-odata3-js,owner_of,org,repo
apache,apache/incubator-tajo,owner_of,org,repo
apache,apache/tajo,owner_of,org,repo
apache,apache/servicemix,owner_of,org,repo
apache,apache/allura,owner_of,org,repo
apache,apache/archiva-site,owner_of,org,repo
apache,apache/archiva,owner_of,org,repo
apache,apache/archiva-redback-core,owner_of,org,repo
apache,apache/olingo-odata2,owner_of,org,repo
apache,apache/olingo-odata4-js,owner_of,org,repo
apache,apache/olingo-odata4,owner_of,org,repo
apache,apache/maven-indexer,owner_of,org,repo
apache,apache/incubator-brooklyn,owner_of,org,repo
apache,apache/cordova-lib,owner_of,org,repo
apache,apache/flex-blazeds,owner_of,org,repo
apache,apache/gora,owner_of,org,repo
apache,apache/pinot,owner_of,org,repo
apache,apache/incubator-retired-slider,owner_of,org,repo
apache,apache/hbase,owner_of,org,repo
apache,apache/mahout,owner_of,org,repo
apache,apache/portals-pluto,owner_of,org,repo
apache,apache/ant-antlibs-antunit,owner_of,org,repo
apache,apache/ant-antlibs-common,owner_of,org,repo
apache,apache/ant-antlibs-compress,owner_of,org,repo
apache,apache/ant-antlibs-dotnet,owner_of,org,repo
apache,apache/ant-antlibs-props,owner_of,org,repo
apache,apache/ant-antlibs-svn,owner_of,org,repo
apache,apache/ant-antlibs-vss,owner_of,org,repo
apache,apache/ant-ivy,owner_of,org,repo
apache,apache/ant-ivyde,owner_of,org,repo
apache,apache/ant,owner_of,org,repo
apache,apache/incubator-retired-blur,owner_of,org,repo
apache,apache/stratos,owner_of,org,repo
apache,apache/airavata-sandbox,owner_of,org,repo
apache,apache/ant-xooki,owner_of,org,repo
apache,apache/phoenix,owner_of,org,repo
apache,apache/flink,owner_of,org,repo
apache,apache/parquet-cpp,owner_of,org,repo
apache,apache/parquet-format,owner_of,org,repo
apache,apache/parquet-java,owner_of,org,repo
apache,apache/ant-easyant-buildtypes,owner_of,org,repo
apache,apache/ant-easyant-core,owner_of,org,repo
apache,apache/ant-easyant-easyant4e,owner_of,org,repo
apache,apache/ant-easyant-plugins,owner_of,org,repo
apache,apache/ant-easyant-skeletons,owner_of,org,repo
apache,apache/ant-easyant-tasks,owner_of,org,repo
apache,apache/incubator-brooklyn-site,owner_of,org,repo
apache,apache/incubator-optiq-csv,owner_of,org,repo
apache,apache/incubator-optiq-linq4j,owner_of,org,repo
apache,apache/calcite,owner_of,org,repo
apache,apache/toolchain,owner_of,org,repo
apache,apache/cassandra-spark-connector,owner_of,org,repo
apache,apache/cordova-plugin-test-framework,owner_of,org,repo
apache,apache/couchdb-ioq,owner_of,org,repo
apache,apache/activemq-openwire,owner_of,org,repo
apache,apache/ranger,owner_of,org,repo
apache,apache/couchdb-b64url,owner_of,org,repo
apache,apache/couchdb-cassim,owner_of,org,repo
apache,apache/couchdb-couch-event,owner_of,org,repo
apache,apache/couchdb-global-changes,owner_of,org,repo
apache,apache/couchdb-khash,owner_of,org,repo
apache,apache/celix,owner_of,org,repo
apache,apache/hadoop,owner_of,org,repo
apache,apache/ddlutils,owner_of,org,repo
apache,apache/johnzon,owner_of,org,repo
apache,apache/dubbo-js,owner_of,org,repo
apache,apache/qpid-jms,owner_of,org,repo
apache,apache/commons-math,owner_of,org,repo
apache,apache/hadoop-common,owner_of,org,repo
apache,apache/hadoop-hdfs,owner_of,org,repo
apache,apache/hadoop-mapreduce,owner_of,org,repo
apache,apache/reef,owner_of,org,repo
apache,apache/syncope,owner_of,org,repo
apache,apache/pdfbox-docs,owner_of,org,repo
apache,apache/karaf-decanter,owner_of,org,repo
apache,apache/qpid-proton,owner_of,org,repo
apache,apache/xmlgraphics-fop-pdf-images,owner_of,org,repo
apache,apache/tomcat80,owner_of,org,repo
apache,apache/commons-text,owner_of,org,repo
apache,apache/couchdb-setup,owner_of,org,repo
apache,apache/lens,owner_of,org,repo
apache,apache/incubator-retired-tamaya,owner_of,org,repo
apache,apache/incubator-argus,owner_of,org,repo
apache,apache/gobblin,owner_of,org,repo
apache,apache/ant-ivy-site-styles,owner_of,org,repo
apache,apache/grails-geb,owner_of,org,repo
apache,apache/nifi,owner_of,org,repo
apache,apache/accumulo-fluo-uno,owner_of,org,repo
apache,apache/incubator-retired-corinthia,owner_of,org,repo
apache,apache/kylin,owner_of,org,repo
apache,apache/struts-master,owner_of,org,repo
apache,apache/grails-static-website,owner_of,org,repo
apache,apache/incubator-taverna-site,owner_of,org,repo
apache,apache/accumulo-fluo-muchos,owner_of,org,repo
apache,apache/incubator-samoa,owner_of,org,repo
apache,apache/predictionio-template-skeleton,owner_of,org,repo
apache,apache/predictionio-template-recommender,owner_of,org,repo
apache,apache/predictionio-template-similar-product,owner_of,org,repo
apache,apache/predictionio-template-attribute-based-classifier,owner_of,org,repo
apache,apache/trafficserver-qa,owner_of,org,repo
apache,apache/couchdb-mango,owner_of,org,repo
apache,apache/tinkerpop,owner_of,org,repo
apache,apache/predictionio-template-ecom-recommender,owner_of,org,repo
apache,apache/streams-examples,owner_of,org,repo
apache,apache/incubator-taverna-commandline,owner_of,org,repo
apache,apache/incubator-taverna-common-activities,owner_of,org,repo
apache,apache/incubator-taverna-engine,owner_of,org,repo
apache,apache/incubator-taverna-language,owner_of,org,repo
apache,apache/incubator-taverna-maven-parent,owner_of,org,repo
apache,apache/incubator-taverna-osgi,owner_of,org,repo
apache,apache/incubator-taverna-server,owner_of,org,repo
apache,apache/incubator-taverna-workbench-common-activities,owner_of,org,repo
apache,apache/incubator-taverna-workbench-product,owner_of,org,repo
apache,apache/incubator-taverna-workbench,owner_of,org,repo
apache,apache/ignite,owner_of,org,repo
apache,apache/airavata-labs,owner_of,org,repo
apache,apache/airavata-php-gateway,owner_of,org,repo
apache,apache/cordova-plugin-legacy-whitelist,owner_of,org,repo
apache,apache/cordova-plugin-whitelist,owner_of,org,repo
apache,apache/asterixdb,owner_of,org,repo
apache,apache/servicemix-bundles,owner_of,org,repo
apache,apache/servicemix-specs,owner_of,org,repo
apache,apache/struts-annotations,owner_of,org,repo
apache,apache/ode-console,owner_of,org,repo
apache,apache/openmeetings,owner_of,org,repo
apache,apache/samza,owner_of,org,repo
apache,apache/clerezza-rdf-core,owner_of,org,repo
apache,apache/directory-kerby,owner_of,org,repo
apache,apache/vxquery,owner_of,org,repo
apache,apache/commons-rdf,owner_of,org,repo
apache,apache/zeppelin,owner_of,org,repo
apache,apache/asterixdb-hyracks,owner_of,org,repo
apache,apache/polygene-java,owner_of,org,repo
apache,apache/polygene-sandbox,owner_of,org,repo
apache,apache/dubbo-rpc-jsonrpc,owner_of,org,repo
apache,apache/singa,owner_of,org,repo
apache,apache/incubator-myriad,owner_of,org,repo
apache,apache/incubator-pagespeed-mod,owner_of,org,repo
apache,apache/dubbo-python,owner_of,org,repo
apache,apache/cordova-discuss,owner_of,org,repo
apache,apache/incubator-retired-openaz,owner_of,org,repo
apache,apache/struts-archive,owner_of,org,repo
apache,apache/airflow,owner_of,org,repo
apache,apache/groovy,owner_of,org,repo
apache,apache/incubator-retired-mrql,owner_of,org,repo
apache,apache/incubator-retired-htrace,owner_of,org,repo
apache,apache/incubator-parquet-cpp,owner_of,org,repo
apache,apache/incubator-parquet-format,owner_of,org,repo
apache,apache/incubator-parquet-mr,owner_of,org,repo
apache,apache/sedona,owner_of,org,repo
apache,apache/couchdb-erlang-tests,owner_of,org,repo
apache,apache/couchdb-javascript-tests,owner_of,org,repo
apache,apache/couchdb-www,owner_of,org,repo
apache,apache/geode,owner_of,org,repo
apache,apache/mxnet,owner_of,org,repo
apache,apache/incubator-retired-wave-docs,owner_of,org,repo
apache,apache/predictionio-template-java-ecom-recommender,owner_of,org,repo
apache,apache/drill-site,owner_of,org,repo
apache,apache/echarts-www,owner_of,org,repo
apache,apache/cloudstack-ec2stack,owner_of,org,repo
apache,apache/cloudstack-gcestack,owner_of,org,repo
apache,apache/orc,owner_of,org,repo
apache,apache/predictionio-template-text-classifier,owner_of,org,repo
apache,apache/incubator-atlas,owner_of,org,repo
apache,apache/incubator-taverna-databundle-viewer,owner_of,org,repo
apache,apache/incubator-taverna-mobile,owner_of,org,repo
apache,apache/cloudstack-www,owner_of,org,repo
apache,apache/flink-web,owner_of,org,repo
apache,apache/activemq-artemis,owner_of,org,repo
apache,apache/trafodion,owner_of,org,repo
apache,apache/incubator-pagespeed-drp,owner_of,org,repo
apache,apache/dubbo-website,owner_of,org,repo
apache,apache/streams-master,owner_of,org,repo
apache,apache/wicket-site,owner_of,org,repo
apache,apache/datasketches-website,owner_of,org,repo
apache,apache/couchdb-couch-epi,owner_of,org,repo
apache,apache/datasketches-hive,owner_of,org,repo
apache,apache/datasketches-pig,owner_of,org,repo
apache,apache/datasketches-java,owner_of,org,repo
apache,apache/couchdb-ci,owner_of,org,repo
apache,apache/commons-scxml,owner_of,org,repo
apache,apache/james-project,owner_of,org,repo
apache,apache/couchdb-nano,owner_of,org,repo
apache,apache/couchdb-nmo,owner_of,org,repo
apache,apache/incubator-kie-docs,owner_of,org,repo
apache,apache/superset,owner_of,org,repo
apache,apache/couchdb-docker,owner_of,org,repo
apache,apache/incubator-retired-cotton,owner_of,org,repo
apache,apache/aurora-packaging,owner_of,org,repo
apache,apache/couchdb-peruser,owner_of,org,repo
apache,apache/incubator-ignite,owner_of,org,repo
apache,apache/incubator-lens,owner_of,org,repo
apache,apache/nifi-maven,owner_of,org,repo
apache,apache/nifi-site,owner_of,org,repo
apache,apache/apex-core,owner_of,org,repo
apache,apache/apex-malhar,owner_of,org,repo
apache,apache/kafka-site,owner_of,org,repo
apache,apache/grails-views,owner_of,org,repo
apache,apache/incubator-pegasus,owner_of,org,repo
apache,apache/incubator-retired-wave-android,owner_of,org,repo
apache,apache/accumulo-fluo-recipes,owner_of,org,repo
apache,apache/freemarker-docgen,owner_of,org,repo
apache,apache/freemarker-site,owner_of,org,repo
apache,apache/freemarker,owner_of,org,repo
apache,apache/hawq,owner_of,org,repo
apache,apache/incubator-ponymail,owner_of,org,repo
apache,apache/cordova-plugin-wkwebview-engine,owner_of,org,repo
apache,apache/apex-site,owner_of,org,repo
apache,apache/shardingsphere-elasticjob,owner_of,org,repo
apache,apache/incubator-retired-horn-site,owner_of,org,repo
apache,apache/incubator-retired-horn,owner_of,org,repo
apache,apache/yetus,owner_of,org,repo
apache,apache/couchdb-couch-log-lager,owner_of,org,repo
apache,apache/hawq-site,owner_of,org,repo
apache,apache/madlib-site,owner_of,org,repo
apache,apache/madlib,owner_of,org,repo
apache,apache/incubator-heron,owner_of,org,repo
apache,apache/directory-fortress-commander,owner_of,org,repo
apache,apache/directory-fortress-core,owner_of,org,repo
apache,apache/directory-fortress-enmasse,owner_of,org,repo
apache,apache/directory-fortress-realm,owner_of,org,repo
apache,apache/rya,owner_of,org,repo
apache,apache/incubator-retired-concerted,owner_of,org,repo
apache,apache/mynewt-documentation,owner_of,org,repo
apache,apache/mynewt-core,owner_of,org,repo
apache,apache/mynewt-newt,owner_of,org,repo
apache,apache/mynewt-blinky,owner_of,org,repo
apache,apache/skywalking,owner_of,org,repo
apache,apache/systemds,owner_of,org,repo
apache,apache/infrastructure-packer,owner_of,org,repo
apache,apache/eagle,owner_of,org,repo
apache,apache/apache-website-template,owner_of,org,repo
apache,apache/systemds-website,owner_of,org,repo
apache,apache/unomi,owner_of,org,repo
apache,apache/whimsy,owner_of,org,repo
apache,apache/brooklyn-client,owner_of,org,repo
apache,apache/brooklyn-dist,owner_of,org,repo
apache,apache/brooklyn-docs,owner_of,org,repo
apache,apache/brooklyn-library,owner_of,org,repo
apache,apache/brooklyn-server,owner_of,org,repo
apache,apache/brooklyn-ui,owner_of,org,repo
apache,apache/brooklyn,owner_of,org,repo
apache,apache/whimsy-test,owner_of,org,repo
apache,apache/metron,owner_of,org,repo
apache,apache/infrastructure-iampoc,owner_of,org,repo
apache,apache/fineract-site,owner_of,org,repo
apache,apache/fineract,owner_of,org,repo
apache,apache/incubator-toree-website,owner_of,org,repo
apache,apache/incubator-toree,owner_of,org,repo
apache,apache/incubator-s2graph,owner_of,org,repo
apache,apache/shardingsphere,owner_of,org,repo
apache,apache/lucene-solr,owner_of,org,repo
apache,apache/kudu,owner_of,org,repo
apache,apache/beam,owner_of,org,repo
apache,apache/incubator-milagro,owner_of,org,repo
apache,apache/incubator-retired-iota-site,owner_of,org,repo
apache,apache/incubator-retired-iota,owner_of,org,repo
apache,apache/steve,owner_of,org,repo
apache,apache/incubator-guacamole,owner_of,org,repo
apache,apache/mynewt-site,owner_of,org,repo
apache,apache/arrow-site,owner_of,org,repo
apache,apache/arrow,owner_of,org,repo
apache,apache/openwhisk,owner_of,org,repo
apache,apache/beam-site,owner_of,org,repo
apache,apache/airavata-docs,owner_of,org,repo
apache,apache/incubator-retired-edgent-website,owner_of,org,repo
apache,apache/cordova-paramedic,owner_of,org,repo
apache,apache/incubator-retired-edgent,owner_of,org,repo
apache,apache/aries-rsa,owner_of,org,repo
apache,apache/texera,owner_of,org,repo
apache,apache/nifi-minifi,owner_of,org,repo
apache,apache/guacamole-client,owner_of,org,repo
apache,apache/guacamole-manual,owner_of,org,repo
apache,apache/guacamole-server,owner_of,org,repo
apache,apache/openwhisk-client-js,owner_of,org,repo
apache,apache/openwhisk-client-swift,owner_of,org,repo
apache,apache/joshua,owner_of,org,repo
apache,apache/openwhisk-podspecs,owner_of,org,repo
apache,apache/mynewt-newtmgr,owner_of,org,repo
